id,publication_year,cited_by_count,author_ids
https://openalex.org/W2989722689,2019.0,40,"['https://openalex.org/A5101504415', 'https://openalex.org/A5000246394']"
https://openalex.org/W2548882894,2016.0,39,"['https://openalex.org/A5027171279', 'https://openalex.org/A5000246394']"
https://openalex.org/W2883918218,2018.0,37,"['https://openalex.org/A5068978955', 'https://openalex.org/A5000107225']"
https://openalex.org/W1611349742,2015.0,34,"['https://openalex.org/A5074066409', 'https://openalex.org/A5000066138']"
https://openalex.org/W3201057046,2021.0,34,"['https://openalex.org/A5040869025', 'https://openalex.org/A5000066138']"
https://openalex.org/W2783245997,2018.0,32,"['https://openalex.org/A5000005989', 'https://openalex.org/A5031955814', 'https://openalex.org/A5044286419']"
https://openalex.org/W3030460604,2020.0,31,"['https://openalex.org/A5000073913', 'https://openalex.org/A5054944358']"
https://openalex.org/W1553555689,2012.0,29,"['https://openalex.org/A5000127146', 'https://openalex.org/A5000127146']"
https://openalex.org/W193180621,2009.0,29,"['https://openalex.org/A5083350074', 'https://openalex.org/A5073691332', 'https://openalex.org/A5000035181', 'https://openalex.org/A5035165297', 'https://openalex.org/A5015993425', 'https://openalex.org/A5007739277']"
https://openalex.org/W2295319788,2016.0,28,"['https://openalex.org/A5054944358', 'https://openalex.org/A5000073913']"
https://openalex.org/W4289262105,2022.0,25,"['https://openalex.org/A5052448363', 'https://openalex.org/A5000127146']"
https://openalex.org/W2036093737,2009.0,24,"['https://openalex.org/A5000083284', 'https://openalex.org/A5081393566']"
https://openalex.org/W2155949917,2015.0,24,"['https://openalex.org/A5069885696', 'https://openalex.org/A5000162290']"
https://openalex.org/W2148622179,2010.0,19,"['https://openalex.org/A5055053078', 'https://openalex.org/A5000246394']"
https://openalex.org/W2544166375,2009.0,19,"['https://openalex.org/A5082178717', 'https://openalex.org/A5055053078', 'https://openalex.org/A5000246394']"
https://openalex.org/W3211330494,2021.0,19,"['https://openalex.org/A5087366777', 'https://openalex.org/A5000196398', 'https://openalex.org/A5061885925', 'https://openalex.org/A5088947425']"
https://openalex.org/W2554713700,2016.0,16,"['https://openalex.org/A5033933034', 'https://openalex.org/A5000035181']"
https://openalex.org/W2988080407,2019.0,13,"['https://openalex.org/A5079740027', 'https://openalex.org/A5000204548', 'https://openalex.org/A5065364149', 'https://openalex.org/A5101904251']"
https://openalex.org/W3201990192,2021.0,12,"['https://openalex.org/A5000176068', 'https://openalex.org/A5022243584']"
https://openalex.org/W1559166661,2001.0,77,"['https://openalex.org/A5101793577', 'https://openalex.org/A5000107760']"
https://openalex.org/W2049272803,1999.0,59,"['https://openalex.org/A5000127146', 'https://openalex.org/A5103437197', 'https://openalex.org/A5038755271']"
https://openalex.org/W4234652386,2011.0,33,"['https://openalex.org/A5082178717', 'https://openalex.org/A5055053078', 'https://openalex.org/A5000246394']"
https://openalex.org/W2737661516,2017.0,21,"['https://openalex.org/A5068978955', 'https://openalex.org/A5000107225']"
https://openalex.org/W2756148933,2017.0,21,"['https://openalex.org/A5000246394', 'https://openalex.org/A5027171279']"
https://openalex.org/W2092580586,2009.0,19,"['https://openalex.org/A5000035181', 'https://openalex.org/A5007739277']"
https://openalex.org/W2090674183,2009.0,18,"['https://openalex.org/A5007739277', 'https://openalex.org/A5000035181']"
https://openalex.org/W2995318735,2019.0,15,"['https://openalex.org/A5112297455', 'https://openalex.org/A5000246394']"
https://openalex.org/W4210865312,2022.0,15,"['https://openalex.org/A5000176068', 'https://openalex.org/A5047312329']"
https://openalex.org/W2567321324,2016.0,14,"['https://openalex.org/A5079740027', 'https://openalex.org/A5000204548', 'https://openalex.org/A5100678842', 'https://openalex.org/A5065364149', 'https://openalex.org/A5083708332', 'https://openalex.org/A5101904251']"
https://openalex.org/W3005834188,2020.0,14,"['https://openalex.org/A5002055143', 'https://openalex.org/A5000035181']"
https://openalex.org/W189976719,1996.0,51,"['https://openalex.org/A5000107760', 'https://openalex.org/A5070856464']"
https://openalex.org/W2124937517,2006.0,36,"['https://openalex.org/A5000107760', 'https://openalex.org/A5108541589']"
https://openalex.org/W2112367671,2003.0,33,"['https://openalex.org/A5007739277', 'https://openalex.org/A5000035181']"
https://openalex.org/W2089858829,2001.0,27,"['https://openalex.org/A5007739277', 'https://openalex.org/A5000035181']"
https://openalex.org/W2157760308,2009.0,24,"['https://openalex.org/A5000246394', 'https://openalex.org/A5055053078']"
https://openalex.org/W1539331521,2000.0,39,"['https://openalex.org/A5000107760', 'https://openalex.org/A5018098888']"
https://openalex.org/W2052387204,2006.0,24,"['https://openalex.org/A5064274071', 'https://openalex.org/A5000038347']"
https://openalex.org/W1593450046,2007.0,15,"['https://openalex.org/A5000005989', 'https://openalex.org/A5044286419', 'https://openalex.org/A5076126290']"
https://openalex.org/W2030785184,2006.0,13,"['https://openalex.org/A5000035181', 'https://openalex.org/A5064601780']"
https://openalex.org/W2417262652,2013.0,13,"['https://openalex.org/A5000083284', 'https://openalex.org/A5081393566']"
https://openalex.org/W2048673658,2000.0,67,"['https://openalex.org/A5000107760', 'https://openalex.org/A5018098888']"
https://openalex.org/W3120123472,2021.0,18,"['https://openalex.org/A5000246394', 'https://openalex.org/A5087366916']"
https://openalex.org/W3094500738,2020.0,14,"['https://openalex.org/A5108690891', 'https://openalex.org/A5060225743', 'https://openalex.org/A5000188096']"
https://openalex.org/W2949681671,2018.0,11,"['https://openalex.org/A5000188096', 'https://openalex.org/A5107337645']"
https://openalex.org/W2553110962,2016.0,684,"['https://openalex.org/A5029015389', 'https://openalex.org/A5042386213', 'https://openalex.org/A5000027643', 'https://openalex.org/A5065188738', 'https://openalex.org/A5083007909']"
https://openalex.org/W3002448192,2020.0,274,"['https://openalex.org/A5000200187', 'https://openalex.org/A5100413697']"
https://openalex.org/W4229068424,2022.0,208,"['https://openalex.org/A5100413697', 'https://openalex.org/A5000200187']"
https://openalex.org/W3118402763,2021.0,200,"['https://openalex.org/A5000200187', 'https://openalex.org/A5100413697']"
https://openalex.org/W2154576139,2011.0,184,"['https://openalex.org/A5047457262', 'https://openalex.org/A5000234165']"
https://openalex.org/W1990583839,2014.0,162,"['https://openalex.org/A5000234165', 'https://openalex.org/A5047457262', 'https://openalex.org/A5056677399']"
https://openalex.org/W2804870457,2018.0,151,"['https://openalex.org/A5003003000', 'https://openalex.org/A5000146150', 'https://openalex.org/A5026111773']"
https://openalex.org/W2922566762,2019.0,138,"['https://openalex.org/A5110930428', 'https://openalex.org/A5000234165', 'https://openalex.org/A5047457262']"
https://openalex.org/W4386902756,2023.0,136,"['https://openalex.org/A5000200187', 'https://openalex.org/A5100413697']"
https://openalex.org/W2943149824,2019.0,122,"['https://openalex.org/A5110930428', 'https://openalex.org/A5047457262', 'https://openalex.org/A5000234165']"
https://openalex.org/W2586222876,2017.0,117,"['https://openalex.org/A5047457262', 'https://openalex.org/A5000234165']"
https://openalex.org/W2277718088,2016.0,104,"['https://openalex.org/A5000096589', 'https://openalex.org/A5022811687', 'https://openalex.org/A5100450462']"
https://openalex.org/W2944565732,2019.0,85,"['https://openalex.org/A5047457262', 'https://openalex.org/A5000234165']"
https://openalex.org/W3127354245,2021.0,84,"['https://openalex.org/A5000200187', 'https://openalex.org/A5100413697']"
https://openalex.org/W1970243094,2014.0,83,"['https://openalex.org/A5000234165', 'https://openalex.org/A5047457262']"
https://openalex.org/W2789939861,2018.0,53,"['https://openalex.org/A5000039263', 'https://openalex.org/A5103154659']"
https://openalex.org/W4319829690,2023.0,53,"['https://openalex.org/A5069432999', 'https://openalex.org/A5000010272']"
https://openalex.org/W4382371059,2023.0,45,"['https://openalex.org/A5000200187', 'https://openalex.org/A5100413697']"
https://openalex.org/W2965866266,2019.0,36,"['https://openalex.org/A5000110965', 'https://openalex.org/A5090046099', 'https://openalex.org/A5069858596', 'https://openalex.org/A5090303125']"
https://openalex.org/W4321381037,2023.0,29,"['https://openalex.org/A5000200187', 'https://openalex.org/A5100413697']"
https://openalex.org/W4382449690,2023.0,21,"['https://openalex.org/A5000010272', 'https://openalex.org/A5069432999']"
https://openalex.org/W3216866735,2021.0,19,"['https://openalex.org/A5057196170', 'https://openalex.org/A5000245456']"
https://openalex.org/W2777190553,2017.0,51,"['https://openalex.org/A5000234165', 'https://openalex.org/A5047457262']"
https://openalex.org/W3141518608,2021.0,50,"['https://openalex.org/A5000110965', 'https://openalex.org/A5069858596']"
https://openalex.org/W2768661886,2017.0,49,"['https://openalex.org/A5016503964', 'https://openalex.org/A5059416594', 'https://openalex.org/A5057196170', 'https://openalex.org/A5000245456', 'https://openalex.org/A5032926589']"
https://openalex.org/W3015203860,2020.0,42,"['https://openalex.org/A5000234165', 'https://openalex.org/A5047457262']"
https://openalex.org/W2947528994,2019.0,31,"['https://openalex.org/A5000039263', 'https://openalex.org/A5103154659']"
https://openalex.org/W2559613087,2016.0,25,"['https://openalex.org/A5000039263', 'https://openalex.org/A5103154659']"
https://openalex.org/W1927152987,2015.0,20,"['https://openalex.org/A5000110965', 'https://openalex.org/A5035916726']"
https://openalex.org/W3179781124,2021.0,12,"['https://openalex.org/A5000072934', 'https://openalex.org/A5089401391']"
https://openalex.org/W3200127349,2021.0,12,"['https://openalex.org/A5000213324', 'https://openalex.org/A5021465030']"
https://openalex.org/W2041902786,2010.0,52,"['https://openalex.org/A5000149246', 'https://openalex.org/A5072834548']"
https://openalex.org/W2080063249,2008.0,45,"['https://openalex.org/A5032926589', 'https://openalex.org/A5000245456']"
https://openalex.org/W2355215341,2016.0,18,"['https://openalex.org/A5000039263', 'https://openalex.org/A5103154659']"
https://openalex.org/W3091770010,2020.0,16,"['https://openalex.org/A5071349842', 'https://openalex.org/A5073970795', 'https://openalex.org/A5089041260', 'https://openalex.org/A5000146150', 'https://openalex.org/A5026111773']"
https://openalex.org/W2131137743,2015.0,14,"['https://openalex.org/A5000200187', 'https://openalex.org/A5100413697']"
https://openalex.org/W2914609207,2018.0,14,"['https://openalex.org/A5000039263', 'https://openalex.org/A5103154659']"
https://openalex.org/W1578473173,2012.0,158,"['https://openalex.org/A5073875709', 'https://openalex.org/A5110933986', 'https://openalex.org/A5032926589', 'https://openalex.org/A5000245456']"
https://openalex.org/W1834778655,2014.0,111,"['https://openalex.org/A5078253058', 'https://openalex.org/A5032926589', 'https://openalex.org/A5000245456', 'https://openalex.org/A5073875709']"
https://openalex.org/W1877037013,2015.0,43,"['https://openalex.org/A5000096589', 'https://openalex.org/A5103852640']"
https://openalex.org/W4376312534,2023.0,16,"['https://openalex.org/A5000245456', 'https://openalex.org/A5066042916', 'https://openalex.org/A5032926589', 'https://openalex.org/A5057196170']"
https://openalex.org/W3125349408,1977.0,7416,"['https://openalex.org/A5109978106', 'https://openalex.org/A5000415140']"
https://openalex.org/W2162833336,2010.0,1855,"['https://openalex.org/A5000403961', 'https://openalex.org/A5101609697']"
https://openalex.org/W2171838050,2001.0,1807,"['https://openalex.org/A5000424744', 'https://openalex.org/A5036233252']"
https://openalex.org/W2093947075,2015.0,712,"['https://openalex.org/A5000497674', 'https://openalex.org/A5043312930']"
https://openalex.org/W2896109619,2018.0,703,"['https://openalex.org/A5101841217', 'https://openalex.org/A5005635678', 'https://openalex.org/A5054459766', 'https://openalex.org/A5000465145', 'https://openalex.org/A5084102683', 'https://openalex.org/A5090631705']"
https://openalex.org/W2144157951,1982.0,686,"['https://openalex.org/A5000424744', 'https://openalex.org/A5002658921']"
https://openalex.org/W2007383086,1983.0,526,"['https://openalex.org/A5000415140', 'https://openalex.org/A5109978106']"
https://openalex.org/W2467144198,2016.0,473,"['https://openalex.org/A5090631705', 'https://openalex.org/A5101841217', 'https://openalex.org/A5005635678', 'https://openalex.org/A5000465145', 'https://openalex.org/A5084102683']"
https://openalex.org/W1701749658,1994.0,416,"['https://openalex.org/A5000424744', 'https://openalex.org/A5036233252']"
https://openalex.org/W2005867782,1988.0,414,"['https://openalex.org/A5109978106', 'https://openalex.org/A5000415140']"
https://openalex.org/W1507347479,2002.0,389,"['https://openalex.org/A5103551927', 'https://openalex.org/A5000454484']"
https://openalex.org/W1997681484,1995.0,389,"['https://openalex.org/A5000424744', 'https://openalex.org/A5078574152']"
https://openalex.org/W2162973130,2004.0,388,"['https://openalex.org/A5000424744', 'https://openalex.org/A5109737158']"
https://openalex.org/W2901291391,2018.0,363,"['https://openalex.org/A5101841217', 'https://openalex.org/A5000465145', 'https://openalex.org/A5054459766', 'https://openalex.org/A5005635678', 'https://openalex.org/A5084102683', 'https://openalex.org/A5090631705']"
https://openalex.org/W4255674637,1995.0,356,"['https://openalex.org/A5000424744', 'https://openalex.org/A5078574152']"
https://openalex.org/W2135964285,2009.0,355,"['https://openalex.org/A5031269302', 'https://openalex.org/A5000454484']"
https://openalex.org/W2033226861,2012.0,353,"['https://openalex.org/A5053589098', 'https://openalex.org/A5034259217', 'https://openalex.org/A5000424744']"
https://openalex.org/W4247200773,1987.0,268,"['https://openalex.org/A5109978106', 'https://openalex.org/A5000415140']"
https://openalex.org/W3032762902,2020.0,266,"['https://openalex.org/A5005635678', 'https://openalex.org/A5101841217', 'https://openalex.org/A5076631295', 'https://openalex.org/A5054459766', 'https://openalex.org/A5000465145', 'https://openalex.org/A5084102683', 'https://openalex.org/A5090631705']"
https://openalex.org/W2083776151,1985.0,231,"['https://openalex.org/A5109978106', 'https://openalex.org/A5000415140']"
https://openalex.org/W2138118069,2004.0,231,"['https://openalex.org/A5017817794', 'https://openalex.org/A5036233252', 'https://openalex.org/A5000424744']"
https://openalex.org/W2019080383,2003.0,220,"['https://openalex.org/A5103551927', 'https://openalex.org/A5000454484']"
https://openalex.org/W3149746057,2021.0,177,"['https://openalex.org/A5048165961', 'https://openalex.org/A5010601798', 'https://openalex.org/A5000465232', 'https://openalex.org/A5015171883']"
https://openalex.org/W2154718035,2013.0,172,"['https://openalex.org/A5057481978', 'https://openalex.org/A5000272110']"
https://openalex.org/W2877214426,2018.0,156,"['https://openalex.org/A5061127138', 'https://openalex.org/A5000327528']"
https://openalex.org/W2292491317,2015.0,146,"['https://openalex.org/A5061127138', 'https://openalex.org/A5000327528']"
https://openalex.org/W2110634499,2012.0,143,"['https://openalex.org/A5000465145', 'https://openalex.org/A5048453813']"
https://openalex.org/W2384663018,2016.0,127,"['https://openalex.org/A5101941603', 'https://openalex.org/A5000403961', 'https://openalex.org/A5101609697']"
https://openalex.org/W2107192352,2015.0,123,"['https://openalex.org/A5014664928', 'https://openalex.org/A5086587972', 'https://openalex.org/A5000424744']"
https://openalex.org/W3036411661,2020.0,123,"['https://openalex.org/A5024617531', 'https://openalex.org/A5000440246', 'https://openalex.org/A5008805433']"
https://openalex.org/W2004200948,2014.0,122,"['https://openalex.org/A5007875474', 'https://openalex.org/A5019439879', 'https://openalex.org/A5000465145']"
https://openalex.org/W2061098512,2013.0,110,"['https://openalex.org/A5031269302', 'https://openalex.org/A5000454484']"
https://openalex.org/W2165729504,2012.0,107,"['https://openalex.org/A5000327528', 'https://openalex.org/A5023571961']"
https://openalex.org/W2147945459,2008.0,103,"['https://openalex.org/A5055053078', 'https://openalex.org/A5000454484']"
https://openalex.org/W2165702433,2012.0,102,"['https://openalex.org/A5000327528', 'https://openalex.org/A5023571961']"
https://openalex.org/W2065476635,2013.0,97,"['https://openalex.org/A5031269302', 'https://openalex.org/A5000454484']"
https://openalex.org/W4206133575,2022.0,93,"['https://openalex.org/A5024617531', 'https://openalex.org/A5000440246', 'https://openalex.org/A5008805433']"
https://openalex.org/W2154103336,2009.0,91,"['https://openalex.org/A5000474356', 'https://openalex.org/A5084279065', 'https://openalex.org/A5047709762']"
https://openalex.org/W2000001027,2013.0,85,"['https://openalex.org/A5000465232', 'https://openalex.org/A5028306705']"
https://openalex.org/W2157505157,2010.0,82,"['https://openalex.org/A5031269302', 'https://openalex.org/A5000454484']"
https://openalex.org/W2512849486,2016.0,76,"['https://openalex.org/A5101434141', 'https://openalex.org/A5000327528']"
https://openalex.org/W2794861508,2018.0,76,"['https://openalex.org/A5101434141', 'https://openalex.org/A5061127138', 'https://openalex.org/A5000327528', 'https://openalex.org/A5012915897', 'https://openalex.org/A5038669899']"
https://openalex.org/W4252858751,2018.0,76,"['https://openalex.org/A5005635678', 'https://openalex.org/A5101841217', 'https://openalex.org/A5076631295', 'https://openalex.org/A5054459766', 'https://openalex.org/A5000465145', 'https://openalex.org/A5090631705']"
https://openalex.org/W2194892124,2015.0,74,"['https://openalex.org/A5101434141', 'https://openalex.org/A5000327528']"
https://openalex.org/W4238188751,2018.0,73,"['https://openalex.org/A5101841217', 'https://openalex.org/A5076631295', 'https://openalex.org/A5005635678', 'https://openalex.org/A5054459766', 'https://openalex.org/A5000465145', 'https://openalex.org/A5090631705']"
https://openalex.org/W2921600127,2018.0,63,"['https://openalex.org/A5076631295', 'https://openalex.org/A5101841217', 'https://openalex.org/A5000465145', 'https://openalex.org/A5054459766', 'https://openalex.org/A5005635678', 'https://openalex.org/A5084102683', 'https://openalex.org/A5090631705']"
https://openalex.org/W2979342890,2019.0,56,"['https://openalex.org/A5008805433', 'https://openalex.org/A5000440246', 'https://openalex.org/A5024617531']"
https://openalex.org/W3034616536,2021.0,55,"['https://openalex.org/A5015520086', 'https://openalex.org/A5000327528']"
https://openalex.org/W4312193332,2022.0,53,"['https://openalex.org/A5028901479', 'https://openalex.org/A5000465689']"
https://openalex.org/W3020313294,2020.0,52,"['https://openalex.org/A5008397446', 'https://openalex.org/A5000350723', 'https://openalex.org/A5039481100']"
https://openalex.org/W2089220910,2011.0,45,"['https://openalex.org/A5015805381', 'https://openalex.org/A5000424744']"
https://openalex.org/W2597226568,2016.0,45,"['https://openalex.org/A5069623259', 'https://openalex.org/A5000465145', 'https://openalex.org/A5101841217']"
https://openalex.org/W3045725993,2020.0,45,"['https://openalex.org/A5076876507', 'https://openalex.org/A5000327528']"
https://openalex.org/W4361284889,2023.0,38,"['https://openalex.org/A5024617531', 'https://openalex.org/A5000440246']"
https://openalex.org/W4225147628,2022.0,35,"['https://openalex.org/A5024617531', 'https://openalex.org/A5000440246', 'https://openalex.org/A5008805433']"
https://openalex.org/W3125248257,2020.0,32,"['https://openalex.org/A5000465232', 'https://openalex.org/A5010601798', 'https://openalex.org/A5048165961', 'https://openalex.org/A5015171883']"
https://openalex.org/W3174885261,2021.0,28,"['https://openalex.org/A5076876507', 'https://openalex.org/A5000327528']"
https://openalex.org/W2190692153,2014.0,26,"['https://openalex.org/A5101434141', 'https://openalex.org/A5000327528']"
https://openalex.org/W4309938610,2022.0,25,"['https://openalex.org/A5033469136', 'https://openalex.org/A5000328392']"
https://openalex.org/W4220839468,2022.0,16,"['https://openalex.org/A5000327528', 'https://openalex.org/A5076876507']"
https://openalex.org/W4292322480,2022.0,12,"['https://openalex.org/A5085232359', 'https://openalex.org/A5000376962']"
https://openalex.org/W3132257166,2020.0,11,"['https://openalex.org/A5000327528', 'https://openalex.org/A5076876507']"
https://openalex.org/W2167932310,1998.0,236,"['https://openalex.org/A5000327528', 'https://openalex.org/A5027119293', 'https://openalex.org/A5076716774']"
https://openalex.org/W2148161811,2002.0,190,"['https://openalex.org/A5017490568', 'https://openalex.org/A5000327528']"
https://openalex.org/W2099537160,2002.0,136,"['https://openalex.org/A5100397026', 'https://openalex.org/A5000454484']"
https://openalex.org/W1571468531,2005.0,81,"['https://openalex.org/A5000327528', 'https://openalex.org/A5017490568']"
https://openalex.org/W2101515089,2004.0,75,"['https://openalex.org/A5055053078', 'https://openalex.org/A5000454484']"
https://openalex.org/W2105010241,2000.0,75,"['https://openalex.org/A5000327528', 'https://openalex.org/A5023819089']"
https://openalex.org/W2788275686,2018.0,68,"['https://openalex.org/A5009111822', 'https://openalex.org/A5000327528']"
https://openalex.org/W2046144880,2014.0,62,"['https://openalex.org/A5000474356', 'https://openalex.org/A5042159546']"
https://openalex.org/W2147210747,2014.0,62,"['https://openalex.org/A5078882374', 'https://openalex.org/A5000301881']"
https://openalex.org/W2127070656,2005.0,57,"['https://openalex.org/A5000272110', 'https://openalex.org/A5057481978']"
https://openalex.org/W2941320055,2019.0,57,"['https://openalex.org/A5073516753', 'https://openalex.org/A5046703129', 'https://openalex.org/A5000474356']"
https://openalex.org/W2129376520,2015.0,55,"['https://openalex.org/A5068043486', 'https://openalex.org/A5000474356', 'https://openalex.org/A5042159546']"
https://openalex.org/W2021087732,2014.0,54,"['https://openalex.org/A5000419869', 'https://openalex.org/A5065213784']"
https://openalex.org/W2204316732,2014.0,54,"['https://openalex.org/A5061127138', 'https://openalex.org/A5000327528']"
https://openalex.org/W2588531557,2017.0,51,"['https://openalex.org/A5026376235', 'https://openalex.org/A5000474356']"
https://openalex.org/W2132914006,2013.0,48,"['https://openalex.org/A5038669899', 'https://openalex.org/A5000327528']"
https://openalex.org/W2739823785,2017.0,48,"['https://openalex.org/A5101434141', 'https://openalex.org/A5000327528']"
https://openalex.org/W2621117388,2017.0,47,"['https://openalex.org/A5009111822', 'https://openalex.org/A5000327528']"
https://openalex.org/W2295821324,2014.0,46,"['https://openalex.org/A5038669899', 'https://openalex.org/A5000327528', 'https://openalex.org/A5103117754']"
https://openalex.org/W1768629558,2008.0,45,"['https://openalex.org/A5050342343', 'https://openalex.org/A5000454484']"
https://openalex.org/W2734906549,2017.0,45,"['https://openalex.org/A5014664928', 'https://openalex.org/A5000424744']"
https://openalex.org/W2777147586,2014.0,45,"['https://openalex.org/A5083945877', 'https://openalex.org/A5000424744']"
https://openalex.org/W100905993,2011.0,42,"['https://openalex.org/A5084279065', 'https://openalex.org/A5000474356']"
https://openalex.org/W2286978285,2021.0,42,"['https://openalex.org/A5064274071', 'https://openalex.org/A5103117754', 'https://openalex.org/A5000327528', 'https://openalex.org/A5038669899']"
https://openalex.org/W2166607208,2015.0,38,"['https://openalex.org/A5000474356', 'https://openalex.org/A5042159546', 'https://openalex.org/A5068043486']"
https://openalex.org/W2527825245,2016.0,38,"['https://openalex.org/A5038669899', 'https://openalex.org/A5000327528']"
https://openalex.org/W2005496605,2014.0,36,"['https://openalex.org/A5031269302', 'https://openalex.org/A5000454484']"
https://openalex.org/W2990824816,2019.0,36,"['https://openalex.org/A5000306645', 'https://openalex.org/A5033579815']"
https://openalex.org/W2204056056,2021.0,34,"['https://openalex.org/A5061127138', 'https://openalex.org/A5000327528']"
https://openalex.org/W2102167689,2000.0,33,"['https://openalex.org/A5102964654', 'https://openalex.org/A5023571961', 'https://openalex.org/A5103285429', 'https://openalex.org/A5000327528']"
https://openalex.org/W3010458109,2020.0,33,"['https://openalex.org/A5000497674', 'https://openalex.org/A5003545697']"
https://openalex.org/W2137971795,2009.0,32,"['https://openalex.org/A5050342343', 'https://openalex.org/A5000454484']"
https://openalex.org/W2241652765,2015.0,32,"['https://openalex.org/A5022696348', 'https://openalex.org/A5000474356']"
https://openalex.org/W2141752259,2015.0,31,"['https://openalex.org/A5073516753', 'https://openalex.org/A5000474356', 'https://openalex.org/A5042159546']"
https://openalex.org/W2900325003,2018.0,30,"['https://openalex.org/A5013293019', 'https://openalex.org/A5000465232']"
https://openalex.org/W3005300825,2020.0,30,"['https://openalex.org/A5076876507', 'https://openalex.org/A5000327528']"
https://openalex.org/W3093398320,2020.0,30,"['https://openalex.org/A5059734965', 'https://openalex.org/A5037866890', 'https://openalex.org/A5000465145', 'https://openalex.org/A5005635678', 'https://openalex.org/A5018377905']"
https://openalex.org/W2143450723,2011.0,29,"['https://openalex.org/A5000474356', 'https://openalex.org/A5084279065', 'https://openalex.org/A5042159546']"
https://openalex.org/W2491792521,2016.0,29,"['https://openalex.org/A5101434141', 'https://openalex.org/A5000327528']"
https://openalex.org/W4238562468,2016.0,28,"['https://openalex.org/A5061127138', 'https://openalex.org/A5000327528']"
https://openalex.org/W2118826835,2010.0,27,"['https://openalex.org/A5070914351', 'https://openalex.org/A5000327528']"
https://openalex.org/W2789150541,2018.0,26,"['https://openalex.org/A5101434141', 'https://openalex.org/A5000327528']"
https://openalex.org/W2099516285,2010.0,24,"['https://openalex.org/A5090631705', 'https://openalex.org/A5037866890', 'https://openalex.org/A5000465145']"
https://openalex.org/W2604827132,2018.0,24,"['https://openalex.org/A5061127138', 'https://openalex.org/A5000327528']"
https://openalex.org/W2798970507,2018.0,23,"['https://openalex.org/A5026376235', 'https://openalex.org/A5000474356']"
https://openalex.org/W2917255522,2019.0,23,"['https://openalex.org/A5000301881', 'https://openalex.org/A5078882374']"
https://openalex.org/W3003400212,2020.0,20,"['https://openalex.org/A5028901479', 'https://openalex.org/A5000465689']"
https://openalex.org/W3152602106,2021.0,20,"['https://openalex.org/A5101580523', 'https://openalex.org/A5000474356']"
https://openalex.org/W2981818741,2019.0,19,"['https://openalex.org/A5000327528', 'https://openalex.org/A5101434141', 'https://openalex.org/A5061127138']"
https://openalex.org/W2991311945,2019.0,18,"['https://openalex.org/A5000301881', 'https://openalex.org/A5078882374']"
https://openalex.org/W4220682887,2022.0,18,"['https://openalex.org/A5000440246', 'https://openalex.org/A5008805433']"
https://openalex.org/W4322486474,2023.0,17,"['https://openalex.org/A5000465689', 'https://openalex.org/A5075523994']"
https://openalex.org/W2940473511,2018.0,16,"['https://openalex.org/A5076876507', 'https://openalex.org/A5000327528']"
https://openalex.org/W2997174113,2020.0,16,"['https://openalex.org/A5101434141', 'https://openalex.org/A5061127138', 'https://openalex.org/A5000327528']"
https://openalex.org/W1853150834,2012.0,13,"['https://openalex.org/A5000474293', 'https://openalex.org/A5033084721', 'https://openalex.org/A5055320698']"
https://openalex.org/W4311724581,2022.0,12,"['https://openalex.org/A5000465232', 'https://openalex.org/A5013293019', 'https://openalex.org/A5037504412', 'https://openalex.org/A5044069222']"
https://openalex.org/W2097319764,2001.0,133,"['https://openalex.org/A5049634383', 'https://openalex.org/A5000327528']"
https://openalex.org/W2152119725,2005.0,47,"['https://openalex.org/A5036233252', 'https://openalex.org/A5000424744']"
https://openalex.org/W2037898378,2002.0,44,"['https://openalex.org/A5017490568', 'https://openalex.org/A5000327528']"
https://openalex.org/W1502212970,2012.0,27,"['https://openalex.org/A5031269302', 'https://openalex.org/A5000454484']"
https://openalex.org/W1998858337,2013.0,26,"['https://openalex.org/A5000301881', 'https://openalex.org/A5078882374']"
https://openalex.org/W1980913503,2013.0,22,"['https://openalex.org/A5031269302', 'https://openalex.org/A5000454484']"
https://openalex.org/W100568006,2014.0,21,"['https://openalex.org/A5080042065', 'https://openalex.org/A5000327528']"
https://openalex.org/W2076317002,2007.0,20,"['https://openalex.org/A5054185030', 'https://openalex.org/A5000415140']"
https://openalex.org/W2142909180,2007.0,20,"['https://openalex.org/A5000454484', 'https://openalex.org/A5081506611']"
https://openalex.org/W2182566326,2012.0,19,"['https://openalex.org/A5000327528', 'https://openalex.org/A5023571961']"
https://openalex.org/W2563521016,2016.0,19,"['https://openalex.org/A5061127138', 'https://openalex.org/A5000327528']"
https://openalex.org/W4256021403,2018.0,19,"['https://openalex.org/A5000327528', 'https://openalex.org/A5000327528']"
https://openalex.org/W2171025235,2013.0,18,"['https://openalex.org/A5073516753', 'https://openalex.org/A5000474356']"
https://openalex.org/W2102018008,2014.0,17,"['https://openalex.org/A5000440246', 'https://openalex.org/A5038590383']"
https://openalex.org/W2771147402,2017.0,17,"['https://openalex.org/A5033084721', 'https://openalex.org/A5000474293']"
https://openalex.org/W2899232014,2018.0,17,"['https://openalex.org/A5000474293', 'https://openalex.org/A5033084721', 'https://openalex.org/A5076689521']"
https://openalex.org/W3194082899,2021.0,17,"['https://openalex.org/A5024617531', 'https://openalex.org/A5000440246', 'https://openalex.org/A5008805433']"
https://openalex.org/W3197677318,2021.0,17,"['https://openalex.org/A5033084721', 'https://openalex.org/A5000474293']"
